reg,zona,pacto,partido,cupo,orden,nombre,nombre_full,edad,sexo,profesion,web,x,facebook,instagram,tiktok,texto,cargos,elecciones,tag,foto,id_foto,patrimonio
IV,6005,B,IND,AH,52,Claudia Valenzuela,Claudia Adriana Valenzuela Torres,58,M,Profesora de Educación Básica,,,profile.php?id=100063828382532,claudia.valenzuela.7315,,"Ex candidata a la Convención Constitucional. Profesora de la U. de Playa Ancha, magíster en Administración Educacional.",x,2021;D;5;X;PEV;4790;2.02|2021;V;5;X;PEV;7433;3.30,O,Y,5115,728714
IV,6005,B,IND,AH,53,Eduardo Vargas,Eduardo Antonio Vargas González,45,H,,,,eduardo.a.gonzalez.547,eduardovargasdiputado,eduardovargasdiputado,Ex candidato a concejal por La Serena. Emprendedor en la región.,x,2012;C;La Serena;X;PRO;355;0.78,P,Y,5116,1504888
IV,6005,B,IND,AH,54,Mireya Corona,Mireya de Jesús Corona Contreras,35,M,Pedagogía de Idiomas,,,mireya.corona.7982,mireyacorona.5d,,"Docente, se dedica a la instrucción de lenguaje para sordos. Activista por derechos de personas con discapacidad y por derechos LGBT+.",x,x,N,Y,5117,1504963
IV,6005,B,AH,AH,55,Pablo Ramírez,Pablo Andrés Ramírez Inostroza,45,H,Ingeniero Comercial,,,,pabloramirezdiputado,,Ingeniero Comercial de la U. de La Frontera. Ha trabajado en la Fundación Superación Pobreza y en Fondo Esperanza.,x,x,N,Y,5118,1505166
IV,6005,B,IND,FRVS,56,Claudio Ibáñez,Claudio Andrés Ibáñez González,58,H,Administrador Público,,,profile.php?id=100068599727507,claudioibanezdiputado2025,,"Ex intendente de Coquimbo, fue superintendente de Seguridad Social. Administrador Público de la U. Central, magíster en Gerencia y Políticas Públicas. Ha sido académico universitario.",2015-2018;I;Coquimbo,x,N,Y,5119,1505092
IV,6005,B,IND,FRVS,57,Alejandro Campusano,Alejandro José Campusano Massad,48,H,Asistente Social,,,alejandro.campusanomassad,campusanomassad,,"Fue concejal de Coquimbo en tres períodos. Asistente Social de la U. Santo Tomás, fue dirigente estudiantil.",2008-2021;C;Coquimbo,2024;R;Elqui;X;IND;5539;2.15|2016;C;Coquimbo;G;DC;2707;7.19|2012;C;Coquimbo;G;DC;2700;5.40|2008;C;Coquimbo;G;DC;2808;5.01,N,Y,5120,1504760
IV,6005,B,FRVS,FRVS,58,Rosa Pinto,Rosa Luz Pinto Rojas,55,M,Administradora Pública,,rosita_pinto,,rosaluz_pinto,rosa.pinto2,Ex candidata a alcaldesa de Paihuano. Administradora Pública del Uniacc.,x,2024;A;Paihuano;X;FRVS;59;1.37,P,Y,5121,1504585
IV,6005,C,FA,FA,59,Carolina Tello,Carolina Andrea Tello Rojas,40,M,Abogada,,,,carotellodiputada,,"Actual diputada por Coquimbo. Abogada de la U. Católica de Valparaíso, ha sido directora regional de Abofem.",2022-2025;D;5,2021;D;5;G;PC;12231;5.16,R,Y,5122,1506029
IV,6005,C,PS,PS,60,Daniel Manouchehri,Daniel Manouchehri Moghadam Kashan Lobos,41,H,Abogado,www.danielmanouchehri.cl,danimanouchehri,danimanouchehri,danimanoucheri,,"Actual diputado por Coquimbo. Abogado de la U. del Mar, máster en Gestión de la Comunicación Política y Electoral en la U. Autónoma de Barcelona.",2022-2025;D;5,2021;D;5;G;PS;12292;5.19|2009;D;8;X;PS;14753;13.87,R,Y,5123,1504618
IV,6005,C,PC,PC,61,Nathalie Castillo,Nathalie Castillo Rojas,42,M,Periodista,diputadanaticastillo.cl,,NathalieCastilloDiputada,nathalie.castillodiputada,,"Actual diputada por Coquimbo. Periodista de la U. de La Serena, ha sido presidenta nacional del Colegio de Periodistas.",2022-2025;D;5,2021;D;5;G;PC;12304;5.20,R,Y,5124,1503681
IV,6005,C,IND,PC,62,Bernardo Salinas,Bernardo Antonio Salinas Maya,60,H,Ingeniero Agrónomo,,,profile.php?id=61580396219432,bernardosalinasmaya,,"Ex Seremi de la Segegob en Coquimbo, fue director regional del Indap y encargado regional de la Subdere. Agrónomo, máster en Ciencias Agropecuarias.",2015-2018;E;Segegob-IV,x,N,Y,5125,1505277
